rb,Year,Month,Date
p37,2036,11,2089-04-08
p37,2036,11,2089-04-09
p37,2036,11,2089-04-10
p37,2036,11,2089-04-11
p37,2036,11,2089-04-12
p37,2036,11,2089-04-13
p37,2036,11,2089-04-14
p37,2036,11,2089-04-15
p37,2036,11,2089-04-16
p37,2036,11,2089-04-17
p37,2036,11,2089-04-18
p37,2036,11,2089-04-19
p37,2036,11,2089-04-20
p37,2036,11,2089-04-21
p37,2036,11,2089-04-22
p37,2036,11,2089-04-23
p37,2036,11,2089-04-24
p37,2036,11,2089-04-25
p37,2036,11,2089-04-26
p37,2036,11,2089-04-27
p37,2036,11,2089-04-28
p37,2036,11,2089-04-29
p37,2036,11,2089-04-30
p37,2036,12,2089-04-01
p37,2036,12,2089-04-02
p37,2036,12,2089-04-03
p37,2036,12,2089-04-04
p37,2036,12,2089-04-05
p37,2036,12,2089-04-06
p37,2036,12,2089-04-07
p37,2036,12,2089-04-08
p37,2036,12,2089-04-09
p37,2036,12,2089-04-10
p37,2036,12,2089-04-11
p37,2036,12,2089-04-12
p37,2036,12,2089-04-13
p37,2036,12,2089-04-14
p37,2036,12,2089-04-15
p37,2036,12,2089-04-16
p37,2036,12,2089-04-17
p37,2036,12,2089-04-18
p37,2036,12,2089-04-19
p37,2036,12,2089-04-20
p37,2036,12,2089-04-21
p37,2036,12,2089-04-22
p37,2036,12,2089-04-23
p37,2036,12,2089-04-24
p37,2036,12,2089-04-25
p37,2036,12,2089-04-26
p37,2036,12,2089-04-27
p37,2036,12,2089-04-28
p37,2036,12,2089-04-29
p37,2036,12,2089-04-30
p37,2037,1,2089-04-01
p37,2037,1,2089-04-02
p37,2037,1,2089-04-03
p37,2037,1,2089-04-04
p37,2037,1,2089-04-05
p37,2037,1,2089-04-06
p37,2037,1,2089-04-07
p37,2037,1,2089-04-08
p37,2037,1,2089-04-09
p37,2037,1,2089-04-10
p37,2037,1,2089-04-11
p37,2037,1,2089-04-12
p37,2037,1,2089-04-13
p37,2037,1,2089-04-14
p37,2037,1,2089-04-15
p37,2037,1,2089-04-16
p37,2037,1,2089-04-17
p37,2037,1,2089-04-18
p37,2037,1,2089-04-19
p37,2037,1,2089-04-20
p37,2037,1,2089-04-21
p37,2037,1,2089-04-22
p37,2037,1,2089-04-23
p37,2037,1,2089-04-24
p37,2037,1,2089-04-25
p37,2037,1,2089-04-26
p37,2037,1,2089-04-27
p37,2037,1,2089-04-28
p37,2037,1,2089-04-29
p37,2037,1,2089-04-30
p37,2037,2,2089-04-01
p37,2037,2,2089-04-02
p37,2037,2,2089-04-03
p37,2037,2,2089-04-04
p37,2037,2,2089-04-05
p37,2037,2,2089-04-06
p37,2037,2,2089-04-07
p37,2037,2,2089-04-08
p37,2037,2,2089-04-09
p37,2037,2,2089-04-10
p37,2037,2,2089-04-11
p37,2037,2,2089-04-12
p37,2037,2,2089-04-13
p37,2037,2,2089-04-14
p37,2037,2,2089-04-15
p37,2037,2,2089-04-16
p37,2037,2,2089-04-17
p37,2037,2,2089-04-18
p37,2037,2,2089-04-19
p37,2037,2,2089-04-20
p37,2037,2,2089-04-21
p37,2037,2,2089-04-22
p37,2037,2,2089-04-23
p37,2037,2,2089-04-24
p37,2037,2,2089-04-25
p37,2037,2,2089-04-26
p37,2037,2,2089-04-27
p37,2037,2,2089-04-28
p37,2037,2,2089-04-29
p37,2037,2,2089-04-30
p37,2037,3,2089-04-01
p37,2037,3,2089-04-02
p37,2037,3,2089-04-03
p37,2037,3,2089-04-04
p37,2037,3,2089-04-05
p37,2037,3,2089-04-06
p37,2037,3,2089-04-07
p37,2037,3,2089-04-08
p37,2037,3,2089-04-09
p37,2037,3,2089-04-10
p37,2037,3,2089-04-11
p37,2037,3,2089-04-12
p37,2037,3,2089-04-13
p37,2037,3,2089-04-14
p37,2037,3,2089-04-15
p37,2037,3,2089-04-16
p37,2037,3,2089-04-17
p37,2037,3,2089-04-18
p37,2037,3,2089-04-19
p37,2037,3,2089-04-20
p37,2037,3,2089-04-21
p37,2037,3,2089-04-22
p37,2037,3,2089-04-23
p37,2037,3,2089-04-24
p37,2037,3,2089-04-25
p37,2037,3,2089-04-26
p37,2037,3,2089-04-27
p37,2037,3,2089-04-28
p37,2037,3,2089-04-29
p37,2037,3,2089-04-30
p37,2037,4,2089-04-01
p37,2037,4,2089-04-02
p37,2037,4,2089-04-03
p37,2037,4,2089-04-04
p37,2037,4,2089-04-05
p37,2037,4,2089-04-06
p37,2037,4,2089-04-07
p37,2037,4,2089-04-08
p37,2037,4,2089-04-09
p37,2037,4,2089-04-10
p37,2037,4,2089-04-11
p37,2037,4,2089-04-12
p37,2037,4,2089-04-13
p37,2037,4,2089-04-14
p37,2037,4,2089-04-15
p37,2037,4,2089-04-16
p37,2037,4,2089-04-17
p37,2037,4,2089-04-18
p37,2037,4,2089-04-19
p37,2037,4,2089-04-20
p37,2037,4,2089-04-21
p37,2037,4,2089-04-22
p37,2037,4,2089-04-23
p37,2037,4,2089-04-24
p37,2037,4,2089-04-25
p37,2037,4,2089-04-26
p37,2037,4,2089-04-27
p37,2037,4,2089-04-28
p37,2037,4,2089-04-29
p37,2037,4,2089-04-30
p37,2037,5,2089-04-01
p37,2037,5,2089-04-02
p37,2037,5,2089-04-03
p37,2037,5,2089-04-04
p37,2037,5,2089-04-05
p37,2037,5,2089-04-06
p37,2037,5,2089-04-07
p37,2037,5,2089-04-08
p37,2037,5,2089-04-09
p37,2037,5,2089-04-10
p37,2037,5,2089-04-11
p37,2037,5,2089-04-12
p37,2037,5,2089-04-13
p37,2037,5,2089-04-14
p37,2037,5,2089-04-15
p37,2037,5,2089-04-16
p37,2037,5,2089-04-17
p37,2037,5,2089-04-18
p37,2037,5,2089-04-19
p37,2037,5,2089-04-20
p37,2037,5,2089-04-21
p37,2037,5,2089-04-22
p37,2037,5,2089-04-23
p37,2037,5,2089-04-24
p37,2037,5,2089-04-25
p37,2037,5,2089-04-26
p37,2037,5,2089-04-27
p37,2037,5,2089-04-28
p37,2037,5,2089-04-29
p37,2037,5,2089-04-30
p37,2037,6,2089-04-01
p37,2037,6,2089-04-02
p37,2037,6,2089-04-03
p37,2037,6,2089-04-04
p37,2037,6,2089-04-05
p37,2037,6,2089-04-06
p37,2037,6,2089-04-07
p37,2037,6,2089-04-08
p37,2037,6,2089-04-09
p37,2037,6,2089-04-10
p37,2037,6,2089-04-11
p37,2037,6,2089-04-12
p37,2037,6,2089-04-13
p37,2037,6,2089-04-14
p37,2037,6,2089-04-15
p37,2037,6,2089-04-16
p37,2037,6,2089-04-17
p37,2037,6,2089-04-18
p37,2037,6,2089-04-19
p37,2037,6,2089-04-20
p37,2037,6,2089-04-21
p37,2037,6,2089-04-22
p37,2037,6,2089-04-23
p37,2037,6,2089-04-24
p37,2037,6,2089-04-25
p37,2037,6,2089-04-26
p37,2037,6,2089-04-27
p37,2037,6,2089-04-28
p37,2037,6,2089-04-29
p37,2037,6,2089-04-30
p37,2037,7,2089-04-01
p37,2037,7,2089-04-02
p37,2037,7,2089-04-03
p37,2037,7,2089-04-04
p37,2037,7,2089-04-05
p37,2037,7,2089-04-06
p37,2037,7,2089-04-07
p37,2037,7,2089-04-08
p37,2037,7,2089-04-09
p37,2037,7,2089-04-10
p37,2037,7,2089-04-11
p37,2037,7,2089-04-12
p37,2037,7,2089-04-13
p37,2037,7,2089-04-14
p37,2037,7,2089-04-15
p37,2037,7,2089-04-16
p37,2037,7,2089-04-17
p37,2037,7,2089-04-18
p37,2037,7,2089-04-19
p37,2037,7,2089-04-20
p37,2037,7,2089-04-21
p37,2037,7,2089-04-22
p37,2037,7,2089-04-23
p37,2037,7,2089-04-24
p37,2037,7,2089-04-25
p37,2037,7,2089-04-26
p37,2037,7,2089-04-27
p37,2037,7,2089-04-28
p37,2037,7,2089-04-29
p37,2037,7,2089-04-30
p37,2037,8,2089-04-01
p37,2037,8,2089-04-02
p37,2037,8,2089-04-03
p37,2037,8,2089-04-04
p37,2037,8,2089-04-05
p37,2037,8,2089-04-06
p37,2037,8,2089-04-07
p37,2037,8,2089-04-08
p37,2037,8,2089-04-09
p37,2037,8,2089-04-10
p37,2037,8,2089-04-11
p37,2037,8,2089-04-12
p37,2037,8,2089-04-13
p37,2037,8,2089-04-14
p37,2037,8,2089-04-15
p37,2037,8,2089-04-16
p37,2037,8,2089-04-17
p37,2037,8,2089-04-18
p37,2037,8,2089-04-19
p37,2037,8,2089-04-20
p37,2037,8,2089-04-21
p37,2037,8,2089-04-22
p37,2037,8,2089-04-23
p37,2037,8,2089-04-24
p37,2037,8,2089-04-25
p37,2037,8,2089-04-26
p37,2037,8,2089-04-27
p37,2037,8,2089-04-28
p37,2037,8,2089-04-29
p37,2037,8,2089-04-30
p37,2037,9,2089-04-01
p37,2037,9,2089-04-02
p37,2037,9,2089-04-03
p37,2037,9,2089-04-04
p37,2037,9,2089-04-05
p37,2037,9,2089-04-06
p37,2037,9,2089-04-07
p37,2037,9,2089-04-08
p37,2037,9,2089-04-09
p37,2037,9,2089-04-10
p37,2037,9,2089-04-11
p37,2037,9,2089-04-12
p37,2037,9,2089-04-13
p37,2037,9,2089-04-14
p37,2037,9,2089-04-15
p37,2037,9,2089-04-16
p37,2037,9,2089-04-17
p37,2037,9,2089-04-18
p37,2037,9,2089-04-19
p37,2037,9,2089-04-20
p37,2037,9,2089-04-21
p37,2037,9,2089-04-22
p37,2037,9,2089-04-23
p37,2037,9,2089-04-24
p37,2037,9,2089-04-25
p37,2037,9,2089-04-26
p37,2037,9,2089-04-27
p37,2037,9,2089-04-28
p37,2037,9,2089-04-29
p37,2037,9,2089-04-30
p37,2037,10,2089-04-01
p37,2037,10,2089-04-02
p37,2037,10,2089-04-03
p37,2037,10,2089-04-04
p37,2037,10,2089-04-05
p37,2037,10,2089-04-06
p37,2037,10,2089-04-07
p37,2037,10,2089-04-08
p37,2037,10,2089-04-09
p37,2037,10,2089-04-10
p37,2037,10,2089-04-11
p37,2037,10,2089-04-12
p37,2037,10,2089-04-13
p37,2037,10,2089-04-14
p37,2037,10,2089-04-15
p37,2037,10,2089-04-16
p37,2037,10,2089-04-17
p37,2037,10,2089-04-18
p37,2037,10,2089-04-19
p37,2037,10,2089-04-20
p37,2037,10,2089-04-21
p37,2037,10,2089-04-22
p37,2037,10,2089-04-23
p37,2037,10,2089-04-24
p37,2037,10,2089-04-25
p37,2037,10,2089-04-26
p37,2037,10,2089-04-27
p37,2037,10,2089-04-28
p37,2037,10,2089-04-29
p37,2037,10,2089-04-30
p37,2037,11,2089-04-01
p37,2037,11,2089-04-02
p37,2037,11,2089-04-03
p37,2037,11,2089-04-04
p37,2037,11,2089-04-05
p37,2037,11,2089-04-06
p37,2037,11,2089-04-07
p37,2037,11,2089-04-08
p37,2037,11,2089-04-09
p37,2037,11,2089-04-10
p37,2037,11,2089-04-11
p37,2037,11,2089-04-12
p37,2037,11,2089-04-13
p37,2037,11,2089-04-14
p37,2037,11,2089-04-15
p37,2037,11,2089-04-16
p37,2037,11,2089-04-17
p37,2037,11,2089-04-18
p37,2037,11,2089-04-19
p37,2037,11,2089-04-20
p37,2037,11,2089-04-21
p37,2037,11,2089-04-22
p37,2037,11,2089-04-23
p37,2037,11,2089-04-24
p37,2037,11,2089-04-25
p37,2037,11,2089-04-26
p37,2037,11,2089-04-27
p37,2037,11,2089-04-28
p37,2037,11,2089-04-29
p37,2037,11,2089-04-30
p37,2037,12,2089-04-01
p37,2037,12,2089-04-02
p37,2037,12,2089-04-03
p37,2037,12,2089-04-04
p37,2037,12,2089-04-05
p37,2037,12,2089-04-06
p37,2037,12,2089-04-07
p37,2037,12,2089-04-08
p37,2037,12,2089-04-09
p37,2037,12,2089-04-10
p37,2037,12,2089-04-11
p37,2037,12,2089-04-12
p37,2037,12,2089-04-13
p37,2037,12,2089-04-14
p37,2037,12,2089-04-15
p37,2037,12,2089-04-16
p37,2037,12,2089-04-17
p37,2037,12,2089-04-18
p37,2037,12,2089-04-19
p37,2037,12,2089-04-20
p37,2037,12,2089-04-21
p37,2037,12,2089-04-22
p37,2037,12,2089-04-23
p37,2037,12,2089-04-24
p37,2037,12,2089-04-25
p37,2037,12,2089-04-26
p37,2037,12,2089-04-27
p37,2037,12,2089-04-28
p37,2037,12,2089-04-29
p37,2037,12,2089-04-30
p37,2038,1,2089-04-01
p37,2038,1,2089-04-02
p37,2038,1,2089-04-03
p37,2038,1,2089-04-04
p37,2038,1,2089-04-05
p37,2038,1,2089-04-06
p37,2038,1,2089-04-07
p37,2038,1,2089-04-08
p37,2038,1,2089-04-09
p37,2038,1,2089-04-10
p37,2038,1,2089-04-11
p37,2038,1,2089-04-12
p37,2038,1,2089-04-13
p37,2038,1,2089-04-14
p37,2038,1,2089-04-15
p37,2038,1,2089-04-16
p37,2038,1,2089-04-17
p37,2038,1,2089-04-18
p37,2038,1,2089-04-19
p37,2038,1,2089-04-20
p37,2038,1,2089-04-21
p37,2038,1,2089-04-22
p37,2038,1,2089-04-23
p37,2038,1,2089-04-24
p37,2038,1,2089-04-25
p37,2038,1,2089-04-26
p37,2038,1,2089-04-27
p37,2038,1,2089-04-28
p37,2038,1,2089-04-29
p37,2038,1,2089-04-30
p37,2038,2,2089-04-01
p37,2038,2,2089-04-02
p37,2038,2,2089-04-03
p37,2038,2,2089-04-04
p37,2038,2,2089-04-05
p37,2038,2,2089-04-06
p37,2038,2,2089-04-07
p37,2038,2,2089-04-08
p37,2038,2,2089-04-09
p37,2038,2,2089-04-10
p37,2038,2,2089-04-11
p37,2038,2,2089-04-12
p37,2038,2,2089-04-13
p37,2038,2,2089-04-14
p37,2038,2,2089-04-15
p37,2038,2,2089-04-16
p37,2038,2,2089-04-17
p37,2038,2,2089-04-18
p37,2038,2,2089-04-19
p37,2038,2,2089-04-20
p37,2038,2,2089-04-21
p37,2038,2,2089-04-22
p37,2038,2,2089-04-23
p37,2038,2,2089-04-24
p37,2038,2,2089-04-25
p37,2038,2,2089-04-26
p37,2038,2,2089-04-27
p37,2038,2,2089-04-28
p37,2038,2,2089-04-29
p37,2038,2,2089-04-30
p37,2038,3,2089-04-01
p37,2038,3,2089-04-02
p37,2038,3,2089-04-03
p37,2038,3,2089-04-04
p37,2038,3,2089-04-05
p37,2038,3,2089-04-06
p37,2038,3,2089-04-07
p37,2038,3,2089-04-08
p37,2038,3,2089-04-09
p37,2038,3,2089-04-10
p37,2038,3,2089-04-11
p37,2038,3,2089-04-12
p37,2038,3,2089-04-13
p37,2038,3,2089-04-14
p37,2038,3,2089-04-15
p37,2038,3,2089-04-16
p37,2038,3,2089-04-17
p37,2038,3,2089-04-18
p37,2038,3,2089-04-19
p37,2038,3,2089-04-20
p37,2038,3,2089-04-21
p37,2038,3,2089-04-22
p37,2038,3,2089-04-23
p37,2038,3,2089-04-24
p37,2038,3,2089-04-25
p37,2038,3,2089-04-26
p37,2038,3,2089-04-27
p37,2038,3,2089-04-28
p37,2038,3,2089-04-29
p37,2038,3,2089-04-30
p37,2038,4,2089-04-01
p37,2038,4,2089-04-02
p37,2038,4,2089-04-03
p37,2038,4,2089-04-04
p37,2038,4,2089-04-05
p37,2038,4,2089-04-06
p37,2038,4,2089-04-07
p37,2038,4,2089-04-08
p37,2038,4,2089-04-09
p37,2038,4,2089-04-10
p37,2038,4,2089-04-11
p37,2038,4,2089-04-12
p37,2038,4,2089-04-13
p37,2038,4,2089-04-14
p37,2038,4,2089-04-15
p37,2038,4,2089-04-16
p37,2038,4,2089-04-17
p37,2038,4,2089-04-18
p37,2038,4,2089-04-19
p37,2038,4,2089-04-20
p37,2038,4,2089-04-21
p37,2038,4,2089-04-22
p37,2038,4,2089-04-23
p37,2038,4,2089-04-24
p37,2038,4,2089-04-25
p37,2038,4,2089-04-26
p37,2038,4,2089-04-27
p37,2038,4,2089-04-28
p37,2038,4,2089-04-29
p37,2038,4,2089-04-30
p37,2038,5,2089-04-01
p37,2038,5,2089-04-02
p37,2038,5,2089-04-03
p37,2038,5,2089-04-04
p37,2038,5,2089-04-05
p37,2038,5,2089-04-06
p37,2038,5,2089-04-07
p37,2038,5,2089-04-08
p37,2038,5,2089-04-09
p37,2038,5,2089-04-10
p37,2038,5,2089-04-11
p37,2038,5,2089-04-12
p37,2038,5,2089-04-13
p37,2038,5,2089-04-14
p37,2038,5,2089-04-15
p37,2038,5,2089-04-16
p37,2038,5,2089-04-17
p37,2038,5,2089-04-18
p37,2038,5,2089-04-19
p37,2038,5,2089-04-20
p37,2038,5,2089-04-21
p37,2038,5,2089-04-22
p37,2038,5,2089-04-23
p37,2038,5,2089-04-24
p37,2038,5,2089-04-25
p37,2038,5,2089-04-26
p37,2038,5,2089-04-27
p37,2038,5,2089-04-28
p37,2038,5,2089-04-29
p37,2038,5,2089-04-30
p37,2038,6,2089-04-01
p37,2038,6,2089-04-02
p37,2038,6,2089-04-03
p37,2038,6,2089-04-04
p37,2038,6,2089-04-05
p37,2038,6,2089-04-06
p37,2038,6,2089-04-07
p37,2038,6,2089-04-08
p37,2038,6,2089-04-09
p37,2038,6,2089-04-10
p37,2038,6,2089-04-11
p37,2038,6,2089-04-12
p37,2038,6,2089-04-13
p37,2038,6,2089-04-14
p37,2038,6,2089-04-15
p37,2038,6,2089-04-16
p37,2038,6,2089-04-17
p37,2038,6,2089-04-18
p37,2038,6,2089-04-19
p37,2038,6,2089-04-20
p37,2038,6,2089-04-21
p37,2038,6,2089-04-22
p37,2038,6,2089-04-23
p37,2038,6,2089-04-24
p37,2038,6,2089-04-25
p37,2038,6,2089-04-26
p37,2038,6,2089-04-27
p37,2038,6,2089-04-28
p37,2038,6,2089-04-29
p37,2038,6,2089-04-30
p37,2038,7,2089-04-01
p37,2038,7,2089-04-02
p37,2038,7,2089-04-03
p37,2038,7,2089-04-04
p37,2038,7,2089-04-05
p37,2038,7,2089-04-06
p37,2038,7,2089-04-07
p37,2038,7,2089-04-08
p37,2038,7,2089-04-09
p37,2038,7,2089-04-10
p37,2038,7,2089-04-11
p37,2038,7,2089-04-12
p37,2038,7,2089-04-13
p37,2038,7,2089-04-14
p37,2038,7,2089-04-15
p37,2038,7,2089-04-16
p37,2038,7,2089-04-17
p37,2038,7,2089-04-18
p37,2038,7,2089-04-19
p37,2038,7,2089-04-20
p37,2038,7,2089-04-21
p37,2038,7,2089-04-22
p37,2038,7,2089-04-23
p37,2038,7,2089-04-24
p37,2038,7,2089-04-25
p37,2038,7,2089-04-26
p37,2038,7,2089-04-27
p37,2038,7,2089-04-28
p37,2038,7,2089-04-29
p37,2038,7,2089-04-30
p37,2038,8,2089-04-01
p37,2038,8,2089-04-02
p37,2038,8,2089-04-03
p37,2038,8,2089-04-04
p37,2038,8,2089-04-05
p37,2038,8,2089-04-06
p37,2038,8,2089-04-07
p37,2038,8,2089-04-08
p37,2038,8,2089-04-09
p37,2038,8,2089-04-10
p37,2038,8,2089-04-11
p37,2038,8,2089-04-12
p37,2038,8,2089-04-13
p37,2038,8,2089-04-14
p37,2038,8,2089-04-15
p37,2038,8,2089-04-16
p37,2038,8,2089-04-17
p37,2038,8,2089-04-18
p37,2038,8,2089-04-19
p37,2038,8,2089-04-20
p37,2038,8,2089-04-21
p37,2038,8,2089-04-22
p37,2038,8,2089-04-23
p37,2038,8,2089-04-24
p37,2038,8,2089-04-25
p37,2038,8,2089-04-26
p37,2038,8,2089-04-27
p37,2038,8,2089-04-28
p37,2038,8,2089-04-29
p37,2038,8,2089-04-30
p37,2038,9,2089-04-01
p37,2038,9,2089-04-02
p37,2038,9,2089-04-03
p37,2038,9,2089-04-04
p37,2038,9,2089-04-05
p37,2038,9,2089-04-06
p37,2038,9,2089-04-07
p37,2038,9,2089-04-08
p37,2038,9,2089-04-09
p37,2038,9,2089-04-10
p37,2038,9,2089-04-11
p37,2038,9,2089-04-12
p37,2038,9,2089-04-13
p37,2038,9,2089-04-14
p37,2038,9,2089-04-15
p37,2038,9,2089-04-16
p37,2038,9,2089-04-17
p37,2038,9,2089-04-18
p37,2038,9,2089-04-19
p37,2038,9,2089-04-20
p37,2038,9,2089-04-21
p37,2038,9,2089-04-22
p37,2038,9,2089-04-23
p37,2038,9,2089-04-24
p37,2038,9,2089-04-25
p37,2038,9,2089-04-26
p37,2038,9,2089-04-27
p37,2038,9,2089-04-28
p37,2038,9,2089-04-29
p37,2038,9,2089-04-30
p37,2038,10,2089-04-01
p37,2038,10,2089-04-02
p37,2038,10,2089-04-03
p37,2038,10,2089-04-04
p37,2038,10,2089-04-05
p37,2038,10,2089-04-06
p37,2038,10,2089-04-07
p37,2038,10,2089-04-08
p37,2038,10,2089-04-09
p37,2038,10,2089-04-10
p37,2038,10,2089-04-11
p37,2038,10,2089-04-12
p37,2038,10,2089-04-13
p37,2038,10,2089-04-14
p37,2038,10,2089-04-15
p37,2038,10,2089-04-16
p37,2038,10,2089-04-17
p37,2038,10,2089-04-18
p37,2038,10,2089-04-19
p37,2038,10,2089-04-20
p37,2038,10,2089-04-21
p37,2038,10,2089-04-22
p37,2038,10,2089-04-23
p37,2038,10,2089-04-24
p37,2038,10,2089-04-25
p37,2038,10,2089-04-26
p37,2038,10,2089-04-27
p37,2038,10,2089-04-28
p37,2038,10,2089-04-29
p37,2038,10,2089-04-30
p37,2038,11,2089-04-01
p37,2038,11,2089-04-02
p37,2038,11,2089-04-03
p37,2038,11,2089-04-04
p37,2038,11,2089-04-05
p37,2038,11,2089-04-06
p37,2038,11,2089-04-07
p37,2038,11,2089-04-08
p37,2038,11,2089-04-09
p37,2038,11,2089-04-10
p37,2038,11,2089-04-11
p37,2038,11,2089-04-12
p37,2038,11,2089-04-13
p37,2038,11,2089-04-14
p37,2038,11,2089-04-15
p37,2038,11,2089-04-16
p37,2038,11,2089-04-17
p37,2038,11,2089-04-18
p37,2038,11,2089-04-19
p37,2038,11,2089-04-20
p37,2038,11,2089-04-21
p37,2038,11,2089-04-22
p37,2038,11,2089-04-23
p37,2038,11,2089-04-24
p37,2038,11,2089-04-25
p37,2038,11,2089-04-26
p37,2038,11,2089-04-27
p37,2038,11,2089-04-28
p37,2038,11,2089-04-29
p37,2038,11,2089-04-30
p37,2038,12,2089-04-01
p37,2038,12,2089-04-02
p37,2038,12,2089-04-03
p37,2038,12,2089-04-04
p37,2038,12,2089-04-05
p37,2038,12,2089-04-06
p37,2038,12,2089-04-07
p37,2038,12,2089-04-08
p37,2038,12,2089-04-09
p37,2038,12,2089-04-10
p37,2038,12,2089-04-11
p37,2038,12,2089-04-12
p37,2038,12,2089-04-13
p37,2038,12,2089-04-14
p37,2038,12,2089-04-15
p37,2038,12,2089-04-16
p37,2038,12,2089-04-17
p37,2038,12,2089-04-18
p37,2038,12,2089-04-19
p37,2038,12,2089-04-20
p37,2038,12,2089-04-21
p37,2038,12,2089-04-22
p37,2038,12,2089-04-23
p37,2038,12,2089-04-24
p37,2038,12,2089-04-25
p37,2038,12,2089-04-26
p37,2038,12,2089-04-27
p37,2038,12,2089-04-28
p37,2038,12,2089-04-29
p37,2038,12,2089-04-30
p37,2039,1,2089-04-01
p37,2039,1,2089-04-02
p37,2039,1,2089-04-03
p37,2039,1,2089-04-04
p37,2039,1,2089-04-05
p37,2039,1,2089-04-06
p37,2039,1,2089-04-07
p37,2039,1,2089-04-08
p37,2039,1,2089-04-09
p37,2039,1,2089-04-10
p37,2039,1,2089-04-11
p37,2039,1,2089-04-12
p37,2039,1,2089-04-13
p37,2039,1,2089-04-14
p37,2039,1,2089-04-15
p37,2039,1,2089-04-16
p37,2039,1,2089-04-17
p37,2039,1,2089-04-18
p37,2039,1,2089-04-19
p37,2039,1,2089-04-20
p37,2039,1,2089-04-21
p37,2039,1,2089-04-22
p37,2039,1,2089-04-23
p37,2039,1,2089-04-24
p37,2039,1,2089-04-25
p37,2039,1,2089-04-26
p37,2039,1,2089-04-27
p37,2039,1,2089-04-28
p37,2039,1,2089-04-29
p37,2039,1,2089-04-30
p37,2039,2,2089-04-01
p37,2039,2,2089-04-02
p37,2039,2,2089-04-03
p37,2039,2,2089-04-04
p37,2039,2,2089-04-05
p37,2039,2,2089-04-06
p37,2039,2,2089-04-07
p37,2039,2,2089-04-08
p37,2039,2,2089-04-09
p37,2039,2,2089-04-10
p37,2039,2,2089-04-11
p37,2039,2,2089-04-12
p37,2039,2,2089-04-13
p37,2039,2,2089-04-14
p37,2039,2,2089-04-15
p37,2039,2,2089-04-16
p37,2039,2,2089-04-17
p37,2039,2,2089-04-18
p37,2039,2,2089-04-19
p37,2039,2,2089-04-20
p37,2039,2,2089-04-21
p37,2039,2,2089-04-22
p37,2039,2,2089-04-23
p37,2039,2,2089-04-24
p37,2039,2,2089-04-25
p37,2039,2,2089-04-26
p37,2039,2,2089-04-27
p37,2039,2,2089-04-28
p37,2039,2,2089-04-29
p37,2039,2,2089-04-30
p37,2039,3,2089-04-01
p37,2039,3,2089-04-02
p37,2039,3,2089-04-03
p37,2039,3,2089-04-04
p37,2039,3,2089-04-05
p37,2039,3,2089-04-06
p37,2039,3,2089-04-07
p37,2039,3,2089-04-08
p37,2039,3,2089-04-09
p37,2039,3,2089-04-10
p37,2039,3,2089-04-11
p37,2039,3,2089-04-12
p37,2039,3,2089-04-13
p37,2039,3,2089-04-14
p37,2039,3,2089-04-15
p37,2039,3,2089-04-16
p37,2039,3,2089-04-17
p37,2039,3,2089-04-18
p37,2039,3,2089-04-19
p37,2039,3,2089-04-20
p37,2039,3,2089-04-21
p37,2039,3,2089-04-22
p37,2039,3,2089-04-23
p37,2039,3,2089-04-24
p37,2039,3,2089-04-25
p37,2039,3,2089-04-26
p37,2039,3,2089-04-27
p37,2039,3,2089-04-28
p37,2039,3,2089-04-29
p37,2039,3,2089-04-30
p37,2039,4,2089-04-01
p37,2039,4,2089-04-02
p37,2039,4,2089-04-03
p37,2039,4,2089-04-04
p37,2039,4,2089-04-05
p37,2039,4,2089-04-06
p37,2039,4,2089-04-07
p37,2039,4,2089-04-08
p37,2039,4,2089-04-09
p37,2039,4,2089-04-10
p37,2039,4,2089-04-11
p37,2039,4,2089-04-12
p37,2039,4,2089-04-13
p37,2039,4,2089-04-14
p37,2039,4,2089-04-15
p37,2039,4,2089-04-16
p37,2039,4,2089-04-17
p37,2039,4,2089-04-18
p37,2039,4,2089-04-19
p37,2039,4,2089-04-20
p37,2039,4,2089-04-21
p37,2039,4,2089-04-22
p37,2039,4,2089-04-23
p37,2039,4,2089-04-24
p37,2039,4,2089-04-25
p37,2039,4,2089-04-26
p37,2039,4,2089-04-27
p37,2039,4,2089-04-28
p37,2039,4,2089-04-29
p37,2039,4,2089-04-30
p37,2039,5,2089-04-01
p37,2039,5,2089-04-02
p37,2039,5,2089-04-03
p37,2039,5,2089-04-04
p37,2039,5,2089-04-05
p37,2039,5,2089-04-06
p37,2039,5,2089-04-07
p37,2039,5,2089-04-08
p37,2039,5,2089-04-09
p37,2039,5,2089-04-10
p37,2039,5,2089-04-11
p37,2039,5,2089-04-12
p37,2039,5,2089-04-13
p37,2039,5,2089-04-14
p37,2039,5,2089-04-15
p37,2039,5,2089-04-16
p37,2039,5,2089-04-17
p37,2039,5,2089-04-18
p37,2039,5,2089-04-19
p37,2039,5,2089-04-20
p37,2039,5,2089-04-21
p37,2039,5,2089-04-22
p37,2039,5,2089-04-23
p37,2039,5,2089-04-24
p37,2039,5,2089-04-25
p37,2039,5,2089-04-26
p37,2039,5,2089-04-27
p37,2039,5,2089-04-28
p37,2039,5,2089-04-29
p37,2039,5,2089-04-30
p37,2039,6,2089-04-01
p37,2039,6,2089-04-02
p37,2039,6,2089-04-03
p37,2039,6,2089-04-04
p37,2039,6,2089-04-05
p37,2039,6,2089-04-06
p37,2039,6,2089-04-07
p37,2039,6,2089-04-08
p37,2039,6,2089-04-09
